,NAME,Median Home Value,Household Income,Population,Median Age,Per Capita Income,State,County
2973,"Lincoln Parish, Louisiana",150600.0,34154.0,47356.0,27.8,22498.0,Louisiana,Lincoln Parish
2974,"Webster Parish, Louisiana",83300.0,30358.0,39631.0,40.8,18701.0,Louisiana,Webster Parish
2975,"Iberville Parish, Louisiana",143800.0,47797.0,32956.0,38.3,23179.0,Louisiana,Iberville Parish
2976,"Morehouse Parish, Louisiana",90900.0,33333.0,25992.0,39.6,19399.0,Louisiana,Morehouse Parish
2977,"Terrebonne Parish, Louisiana",148800.0,48866.0,112587.0,35.8,24921.0,Louisiana,Terrebonne Parish
2978,"Claiborne Parish, Louisiana",76800.0,27303.0,16153.0,42.2,16948.0,Louisiana,Claiborne Parish
2979,"Avoyelles Parish, Louisiana",97400.0,38077.0,40882.0,37.9,21390.0,Louisiana,Avoyelles Parish
2980,"Pointe Coupee Parish, Louisiana",131700.0,44269.0,22158.0,42.9,26663.0,Louisiana,Pointe Coupee Parish
2981,"Vernon Parish, Louisiana",118900.0,47772.0,51007.0,30.1,23763.0,Louisiana,Vernon Parish
2982,"Sabine Parish, Louisiana",92300.0,39465.0,24088.0,40.9,22637.0,Louisiana,Sabine Parish
2983,"LaSalle Parish, Louisiana",80000.0,36868.0,14949.0,38.0,20427.0,Louisiana,LaSalle Parish
2984,"Lincoln County, Maine",213300.0,55180.0,34067.0,50.7,32400.0,Maine,Lincoln County
2985,"Piscataquis County, Maine",113800.0,39470.0,16887.0,51.0,24062.0,Maine,Piscataquis County
2986,"Washington County, Maine",110500.0,41384.0,31694.0,48.0,24647.0,Maine,Washington County
2987,"Sagadahoc County, Maine",200500.0,62131.0,35277.0,46.9,34432.0,Maine,Sagadahoc County
2988,"Kennebec County, Maine",155000.0,52929.0,121545.0,44.3,29084.0,Maine,Kennebec County
2989,"Hancock County, Maine",211700.0,53068.0,54541.0,48.5,32491.0,Maine,Hancock County
2990,"Somerset County, Maryland",140300.0,42165.0,25737.0,36.6,18924.0,Maryland,Somerset County
2991,"Allegany County, Maryland",119200.0,44065.0,71977.0,41.7,23280.0,Maryland,Allegany County
2992,"Prince George's County, Maryland",287800.0,81969.0,906202.0,36.8,35869.0,Maryland,Prince George's County
2993,"Frederick County, Maryland",323600.0,91999.0,248472.0,39.2,41432.0,Maryland,Frederick County
2994,"Kent County, Maryland",244200.0,56009.0,19593.0,47.5,34910.0,Maryland,Kent County
2995,"Worcester County, Massachusetts",269900.0,71895.0,822280.0,40.1,36169.0,Massachusetts,Worcester County
2996,"Chippewa County, Michigan",112300.0,44483.0,37834.0,39.7,23310.0,Michigan,Chippewa County
2997,"Oakland County, Michigan",228800.0,76387.0,1250843.0,40.9,42760.0,Michigan,Oakland County
2998,"Muskegon County, Michigan",111000.0,48329.0,173043.0,39.3,24101.0,Michigan,Muskegon County
2999,"Lapeer County, Michigan",159000.0,58952.0,88202.0,43.9,28309.0,Michigan,Lapeer County
3000,"Sanilac County, Michigan",106400.0,45277.0,41376.0,45.1,24835.0,Michigan,Sanilac County
3001,"Ontonagon County, Michigan",68300.0,38906.0,5968.0,58.1,23850.0,Michigan,Ontonagon County
3002,"Alcona County, Michigan",99800.0,39735.0,10364.0,58.2,25219.0,Michigan,Alcona County
3003,"Kalkaska County, Michigan",108200.0,46004.0,17463.0,44.5,23687.0,Michigan,Kalkaska County
3004,"Ingham County, Michigan",129000.0,50940.0,289564.0,31.8,28366.0,Michigan,Ingham County
3005,"Ogemaw County, Michigan",93400.0,40150.0,20928.0,50.3,22527.0,Michigan,Ogemaw County
3006,"Wexford County, Michigan",100200.0,44166.0,33111.0,41.8,22760.0,Michigan,Wexford County
3007,"Dickinson County, Michigan",99600.0,48966.0,25570.0,46.4,28020.0,Michigan,Dickinson County
3008,"Menominee County, Michigan",95800.0,45508.0,23234.0,48.2,27609.0,Michigan,Menominee County
3009,"Missaukee County, Michigan",111400.0,44766.0,15006.0,43.7,22850.0,Michigan,Missaukee County
3010,"Van Buren County, Michigan",131400.0,52351.0,75272.0,41.6,26771.0,Michigan,Van Buren County
3011,"Barry County, Michigan",154100.0,61016.0,60057.0,42.6,28783.0,Michigan,Barry County
3012,"Benzie County, Michigan",172000.0,56639.0,17552.0,49.6,27866.0,Michigan,Benzie County
3013,"Schoolcraft County, Michigan",109300.0,40747.0,8069.0,51.6,22931.0,Michigan,Schoolcraft County
3014,"Grand Traverse County, Michigan",194200.0,61485.0,91746.0,42.9,33754.0,Michigan,Grand Traverse County
3015,"Genesee County, Michigan",104800.0,47006.0,409361.0,40.3,26386.0,Michigan,Genesee County
3016,"Livingston County, Michigan",233400.0,80897.0,188482.0,43.2,38399.0,Michigan,Livingston County
3017,"Manistee County, Michigan",120900.0,47172.0,24444.0,49.2,25778.0,Michigan,Manistee County
3018,"Gladwin County, Michigan",104700.0,43290.0,25289.0,49.8,24594.0,Michigan,Gladwin County
3019,"Lawrence County, Arkansas",75700.0,38528.0,16669.0,41.1,20451.0,Arkansas,Lawrence County
3020,"Conway County, Arkansas",101400.0,41196.0,20906.0,41.7,23750.0,Arkansas,Conway County
3021,"Arkansas County, Arkansas",83600.0,39466.0,18124.0,41.4,24714.0,Arkansas,Arkansas County
3022,"Lonoke County, Arkansas",136200.0,57509.0,72206.0,36.1,26222.0,Arkansas,Lonoke County
3023,"Merced County, California",229500.0,50129.0,269075.0,30.9,21634.0,California,Merced County
3024,"Modoc County, California",133300.0,45149.0,8938.0,47.7,23235.0,California,Modoc County
3025,"Inyo County, California",262400.0,52874.0,18085.0,45.7,31540.0,California,Inyo County
3026,"Stanislaus County, California",272400.0,57387.0,539301.0,34.0,25101.0,California,Stanislaus County
3027,"Tehama County, California",203400.0,42899.0,63373.0,40.9,23126.0,California,Tehama County
3028,"San Benito County, California",496200.0,81977.0,59416.0,35.5,31475.0,California,San Benito County
3029,"El Dorado County, California",437200.0,80582.0,186661.0,45.8,40382.0,California,El Dorado County
3030,"San Francisco County, California",1009500.0,104552.0,870044.0,38.2,64157.0,California,San Francisco County
3031,"Tulare County, California",191200.0,47518.0,460477.0,30.8,20421.0,California,Tulare County
3032,"Nevada County, California",400000.0,63240.0,99092.0,50.1,37145.0,California,Nevada County
3033,"Madera County, California",235200.0,52884.0,155013.0,33.9,21394.0,California,Madera County
3034,"Trinity County, California",284600.0,38497.0,12862.0,51.8,25964.0,California,Trinity County
3035,"San Bernardino County, California",305400.0,60164.0,2135413.0,33.1,23956.0,California,San Bernardino County
3036,"Placer County, California",443700.0,84357.0,380077.0,41.9,41508.0,California,Placer County
3037,"Solano County, California",377500.0,77609.0,438530.0,37.9,33700.0,California,Solano County
3038,"Colusa County, California",249800.0,56704.0,21464.0,35.1,27336.0,California,Colusa County
3039,"Kings County, California",202800.0,53865.0,150075.0,31.7,21186.0,California,Kings County
3040,"Fresno County, California",237500.0,51261.0,978130.0,32.0,23284.0,California,Fresno County
3041,"Ventura County, California",559700.0,84017.0,848112.0,37.9,36891.0,California,Ventura County
3042,"Weld County, Colorado",269400.0,70908.0,295123.0,34.3,30626.0,Colorado,Weld County
3043,"Custer County, Colorado",262200.0,44644.0,4640.0,58.4,26976.0,Colorado,Custer County
3044,"Douglas County, Colorado",441100.0,115314.0,328614.0,38.4,51017.0,Colorado,Douglas County
3045,"La Plata County, Colorado",375400.0,64372.0,55101.0,39.9,37864.0,Colorado,La Plata County
3046,"Rio Grande County, Colorado",161300.0,38639.0,11351.0,41.5,22413.0,Colorado,Rio Grande County
3047,"Bent County, Colorado",80600.0,34392.0,5809.0,41.0,14777.0,Colorado,Bent County
3048,"San Juan County, Colorado",286700.0,46563.0,544.0,52.1,33984.0,Colorado,San Juan County
3049,"Logan County, Colorado",154500.0,48922.0,21689.0,38.4,25776.0,Colorado,Logan County
3050,"Teller County, Colorado",279100.0,65382.0,24113.0,49.9,34392.0,Colorado,Teller County
3051,"Elbert County, Colorado",425500.0,96658.0,25162.0,46.1,43349.0,Colorado,Elbert County
3052,"Lincoln County, Colorado",135700.0,49423.0,5548.0,37.9,16219.0,Colorado,Lincoln County
3053,"Alamosa County, Colorado",157500.0,39191.0,16444.0,30.4,21328.0,Colorado,Alamosa County
3054,"Fremont County, Colorado",163300.0,46296.0,47002.0,44.9,21965.0,Colorado,Fremont County
3055,"Montrose County, Colorado",212900.0,48739.0,41268.0,45.1,25803.0,Colorado,Montrose County
3056,"Saguache County, Colorado",149500.0,34410.0,6468.0,49.1,22901.0,Colorado,Saguache County
3057,"Hinsdale County, Colorado",331100.0,52188.0,878.0,57.5,34644.0,Colorado,Hinsdale County
3058,"Grand County, Colorado",295800.0,70469.0,15066.0,43.5,34717.0,Colorado,Grand County
3059,"Otero County, Colorado",91900.0,34136.0,18325.0,40.2,20109.0,Colorado,Otero County
3060,"Litchfield County, Connecticut",251500.0,78314.0,183031.0,47.2,42443.0,Connecticut,Litchfield County
3061,"New London County, Connecticut",239000.0,71368.0,268881.0,41.4,38109.0,Connecticut,New London County
3062,"Wakulla County, Florida",144700.0,62778.0,31877.0,40.7,24322.0,Florida,Wakulla County
3063,"Fairfield County, Connecticut",422300.0,92969.0,944348.0,40.3,55613.0,Connecticut,Fairfield County
3064,"Kent County, Delaware",213900.0,58775.0,174822.0,37.6,28100.0,Delaware,Kent County
3065,"Hillsborough County, Florida",198000.0,56137.0,1378883.0,36.9,31173.0,Florida,Hillsborough County
3066,"Gulf County, Florida",150300.0,44291.0,16055.0,44.3,21255.0,Florida,Gulf County
3067,"Osceola County, Florida",179800.0,50063.0,338619.0,35.8,21331.0,Florida,Osceola County
3068,"Walton County, Florida",222700.0,53785.0,65858.0,43.7,33731.0,Florida,Walton County
3069,"Jefferson County, Florida",117900.0,48173.0,14105.0,47.2,23448.0,Florida,Jefferson County
3070,"Hardee County, Florida",81800.0,37594.0,27228.0,35.1,18257.0,Florida,Hardee County
3071,"Okeechobee County, Florida",89800.0,40367.0,40572.0,41.1,19943.0,Florida,Okeechobee County
3072,"Gilchrist County, Florida",97800.0,42357.0,17615.0,42.5,21379.0,Florida,Gilchrist County
3073,"Alachua County, Florida",173900.0,49078.0,263148.0,31.3,27896.0,Florida,Alachua County
3074,"Charlotte County, Florida",176500.0,49225.0,176954.0,58.6,30528.0,Florida,Charlotte County
3075,"Martin County, Florida",255000.0,57959.0,157581.0,51.9,40389.0,Florida,Martin County
3076,"Sarasota County, Florida",234800.0,58644.0,412144.0,55.5,39364.0,Florida,Sarasota County
3077,"Citrus County, Florida",123800.0,41424.0,143087.0,56.2,25983.0,Florida,Citrus County
3078,"Santa Rosa County, Florida",184400.0,66242.0,170442.0,39.7,30904.0,Florida,Santa Rosa County
3079,"Broward County, Florida",243100.0,57333.0,1909151.0,40.1,31464.0,Florida,Broward County
3080,"Monroe County, Florida",468200.0,67023.0,76325.0,47.3,43477.0,Florida,Monroe County
3081,"Whitfield County, Georgia",126900.0,46970.0,103849.0,36.0,23271.0,Georgia,Whitfield County
3082,"Troup County, Georgia",129200.0,43850.0,69774.0,36.3,22348.0,Georgia,Troup County
3083,"Harris County, Georgia",210100.0,74261.0,33590.0,43.1,34511.0,Georgia,Harris County
3084,"Worth County, Georgia",85600.0,46076.0,20656.0,41.1,23517.0,Georgia,Worth County
3085,"Evans County, Georgia",86200.0,39701.0,10727.0,37.7,20537.0,Georgia,Evans County
3086,"Webster County, Georgia",60800.0,35755.0,2613.0,45.0,21586.0,Georgia,Webster County
3087,"Glascock County, Georgia",63800.0,41686.0,3009.0,43.2,21076.0,Georgia,Glascock County
3088,"Chatham County, Georgia",184900.0,54911.0,287049.0,35.2,30664.0,Georgia,Chatham County
3089,"Lanier County, Georgia",105000.0,39104.0,10366.0,35.4,18800.0,Georgia,Lanier County
3090,"Madison County, Georgia",126800.0,51701.0,28900.0,41.2,24292.0,Georgia,Madison County
3091,"Hart County, Georgia",126900.0,41358.0,25631.0,43.8,22361.0,Georgia,Hart County
3092,"McIntosh County, Georgia",120300.0,47114.0,14120.0,49.7,27030.0,Georgia,McIntosh County
3093,"Putnam County, Georgia",165300.0,51245.0,21503.0,46.0,28819.0,Georgia,Putnam County
3094,"Warren County, Georgia",61300.0,34730.0,5346.0,45.2,22916.0,Georgia,Warren County
3095,"Bryan County, Georgia",211800.0,71322.0,35885.0,34.6,30892.0,Georgia,Bryan County
3096,"Camden County, Georgia",159800.0,56397.0,52714.0,32.3,28509.0,Georgia,Camden County
3097,"Early County, Georgia",81700.0,31567.0,10348.0,40.7,17598.0,Georgia,Early County
3098,"Coffee County, Georgia",92600.0,38266.0,42961.0,36.2,19709.0,Georgia,Coffee County
3099,"Gilmer County, Georgia",171000.0,49389.0,29922.0,46.9,25812.0,Georgia,Gilmer County
3100,"Wilkes County, Georgia",81200.0,35106.0,9884.0,46.1,23198.0,Georgia,Wilkes County
3101,"Gordon County, Georgia",127400.0,44313.0,56790.0,37.8,22448.0,Georgia,Gordon County
3102,"Cherokee County, Georgia",234300.0,79670.0,241910.0,38.3,35199.0,Georgia,Cherokee County
3103,"Lee County, Georgia",153000.0,65420.0,29348.0,37.2,28612.0,Georgia,Lee County
3104,"Greene County, Georgia",207700.0,49755.0,16976.0,49.4,35844.0,Georgia,Greene County
3105,"Cook County, Georgia",88100.0,38408.0,17184.0,37.4,19778.0,Georgia,Cook County
3106,"Fulton County, Georgia",290400.0,64787.0,1021902.0,35.4,43707.0,Georgia,Fulton County
3107,"Lumpkin County, Georgia",181600.0,47488.0,31951.0,37.2,24790.0,Georgia,Lumpkin County
3108,"Miller County, Georgia",93300.0,42927.0,5836.0,43.8,21746.0,Georgia,Miller County
3109,"Oconee County, Georgia",268100.0,88308.0,37017.0,40.4,41671.0,Georgia,Oconee County
3110,"Henry County, Georgia",165900.0,68609.0,221307.0,36.9,28274.0,Georgia,Henry County
3111,"Long County, Georgia",116700.0,55439.0,18156.0,32.7,21695.0,Georgia,Long County
3112,"Stephens County, Georgia",94300.0,43416.0,25676.0,41.5,21839.0,Georgia,Stephens County
3113,"Upson County, Georgia",87200.0,36529.0,26216.0,41.7,21015.0,Georgia,Upson County
3114,"Peach County, Georgia",128600.0,42802.0,26966.0,36.9,22767.0,Georgia,Peach County
3115,"Pierce County, Georgia",98800.0,44167.0,19164.0,39.4,22236.0,Georgia,Pierce County
3116,"Screven County, Georgia",77000.0,37588.0,13990.0,41.5,21557.0,Georgia,Screven County
3117,"Banks County, Georgia",142800.0,45373.0,18510.0,41.1,20810.0,Georgia,Banks County
3118,"Clay County, Georgia",65900.0,25000.0,3001.0,45.1,16199.0,Georgia,Clay County
3119,"DeKalb County, Georgia",192400.0,59280.0,743187.0,35.6,34100.0,Georgia,DeKalb County
3120,"Jackson County, Georgia",174000.0,62495.0,65755.0,38.5,27115.0,Georgia,Jackson County
3121,"Lincoln County, Georgia",117500.0,41014.0,7799.0,47.3,26324.0,Georgia,Lincoln County
3122,"Appling County, Georgia",75900.0,39561.0,18454.0,39.0,20421.0,Georgia,Appling County
3123,"Pulaski County, Georgia",113500.0,38770.0,11295.0,43.0,19389.0,Georgia,Pulaski County
3124,"Towns County, Georgia",205600.0,43927.0,11417.0,53.7,23940.0,Georgia,Towns County
3125,"Turner County, Georgia",74000.0,38341.0,7962.0,38.8,18787.0,Georgia,Turner County
3126,"Power County, Idaho",139800.0,49985.0,7713.0,37.7,22199.0,Idaho,Power County
3127,"Oneida County, Idaho",155800.0,51058.0,4326.0,37.9,21575.0,Idaho,Oneida County
3128,"Lincoln County, Idaho",137000.0,48222.0,5321.0,35.0,20188.0,Idaho,Lincoln County
3129,"Franklin County, Idaho",198000.0,56613.0,13279.0,33.4,22367.0,Idaho,Franklin County
3130,"Jerome County, Idaho",154600.0,49306.0,23431.0,32.7,20820.0,Idaho,Jerome County
3131,"Minidoka County, Idaho",136800.0,50663.0,20615.0,35.2,23578.0,Idaho,Minidoka County
3132,"Blaine County, Idaho",395800.0,51968.0,21994.0,43.2,32861.0,Idaho,Blaine County
3133,"Boundary County, Idaho",179100.0,43507.0,11549.0,43.5,25401.0,Idaho,Boundary County
3134,"Gooding County, Idaho",143600.0,48638.0,15169.0,37.8,22542.0,Idaho,Gooding County
3135,"Bear Lake County, Idaho",147600.0,54265.0,5962.0,39.3,24654.0,Idaho,Bear Lake County
3136,"Bonneville County, Idaho",168100.0,56609.0,112397.0,32.7,27272.0,Idaho,Bonneville County
3137,"Clearwater County, Idaho",142300.0,42348.0,8640.0,50.2,22844.0,Idaho,Clearwater County
3138,"Lemhi County, Idaho",171000.0,37921.0,7798.0,52.3,23042.0,Idaho,Lemhi County
3139,"Bonner County, Idaho",233900.0,48710.0,42711.0,47.8,27590.0,Idaho,Bonner County
3140,"Custer County, Idaho",177300.0,39957.0,4141.0,53.3,24545.0,Idaho,Custer County
3141,"Madison County, Idaho",207500.0,36031.0,38705.0,23.4,15626.0,Idaho,Madison County
3142,"Teton County, Idaho",317700.0,68818.0,11080.0,36.6,30554.0,Idaho,Teton County
3143,"Honolulu County, Hawaii",649800.0,82906.0,987638.0,37.6,35202.0,Hawaii,Honolulu County
3144,"Vermilion County, Illinois",78900.0,45384.0,78407.0,40.3,24272.0,Illinois,Vermilion County
3145,"Clark County, Illinois",87800.0,54158.0,15836.0,43.0,29887.0,Illinois,Clark County
3146,"Effingham County, Illinois",140300.0,56293.0,34174.0,39.1,30255.0,Illinois,Effingham County
3147,"Hamilton County, Illinois",98100.0,56862.0,8221.0,44.1,27795.0,Illinois,Hamilton County
3148,"Johnson County, Illinois",99400.0,50923.0,12602.0,43.2,22469.0,Illinois,Johnson County
3149,"Livingston County, Illinois",109700.0,56200.0,36324.0,42.0,28236.0,Illinois,Livingston County
3150,"Tazewell County, Illinois",139700.0,62342.0,133852.0,40.9,33077.0,Illinois,Tazewell County
3151,"Warren County, Illinois",84300.0,49607.0,17338.0,39.3,26082.0,Illinois,Warren County
3152,"Madison County, Illinois",132300.0,57890.0,265670.0,40.1,30802.0,Illinois,Madison County
3153,"Mercer County, Illinois",106000.0,58011.0,15693.0,44.8,28995.0,Illinois,Mercer County
3154,"Alexander County, Illinois",53500.0,34709.0,6532.0,42.8,19065.0,Illinois,Alexander County
3155,"Randolph County, Illinois",104700.0,52107.0,32546.0,42.0,25340.0,Illinois,Randolph County
3156,"Macon County, Illinois",96800.0,50444.0,106512.0,41.3,28925.0,Illinois,Macon County
3157,"Wayne County, Illinois",82000.0,49764.0,16487.0,43.3,26362.0,Illinois,Wayne County
3158,"Franklin County, Illinois",74500.0,41414.0,39127.0,42.3,23510.0,Illinois,Franklin County
3159,"McDonough County, Illinois",94200.0,43724.0,30875.0,32.1,23299.0,Illinois,McDonough County
3160,"Moultrie County, Illinois",109000.0,59623.0,14703.0,40.3,28391.0,Illinois,Moultrie County
3161,"Pope County, Illinois",87200.0,40671.0,4249.0,53.7,22343.0,Illinois,Pope County
3162,"Shelby County, Illinois",90100.0,51157.0,21832.0,44.8,25320.0,Illinois,Shelby County
3163,"Champaign County, Illinois",157800.0,51692.0,209448.0,29.9,29683.0,Illinois,Champaign County
3164,"Ford County, Illinois",98400.0,51120.0,13398.0,43.0,28002.0,Illinois,Ford County
3165,"Kendall County, Illinois",224200.0,91764.0,124626.0,34.9,34423.0,Illinois,Kendall County
3166,"Marion County, Illinois",74900.0,46102.0,38084.0,42.1,24727.0,Illinois,Marion County
3167,"Mason County, Illinois",79600.0,45596.0,13778.0,45.3,27111.0,Illinois,Mason County
3168,"Starke County, Indiana",108000.0,48895.0,22941.0,41.6,23282.0,Indiana,Starke County
3169,"Greene County, Indiana",95600.0,49177.0,32295.0,42.9,24309.0,Indiana,Greene County
3170,"Wayne County, Indiana",97400.0,44228.0,66613.0,40.9,25460.0,Indiana,Wayne County
3171,"Dubois County, Indiana",149500.0,58994.0,42418.0,40.4,28932.0,Indiana,Dubois County
3172,"Hancock County, Indiana",165200.0,73142.0,73830.0,39.9,32730.0,Indiana,Hancock County
3173,"Ohio County, Indiana",148100.0,61148.0,5887.0,47.5,29368.0,Indiana,Ohio County
3174,"Parke County, Indiana",91300.0,48788.0,16996.0,41.8,23052.0,Indiana,Parke County
3175,"Benton County, Indiana",87900.0,46188.0,8667.0,40.5,23322.0,Indiana,Benton County
3176,"Putnam County, Indiana",121300.0,56169.0,37559.0,37.9,24627.0,Indiana,Putnam County
3177,"Washington County, Indiana",113200.0,47078.0,27827.0,41.5,24048.0,Indiana,Washington County
3178,"Henry County, Indiana",96200.0,48235.0,48483.0,42.2,23851.0,Indiana,Henry County
3179,"Madison County, Indiana",93700.0,47436.0,129505.0,40.3,24625.0,Indiana,Madison County
